Account_ID,Customer_ID,Account_Type,Currency,Account_Creation_Date,Current_Balance,Date_Last_Bank_Initiated_Activity,Date_Last_Customer_Communication_Any_Type,FTD_Maturity_Date,FTD_Auto_Renewal,Date_Last_FTD_Renewal_Claim_Request,Inv_Maturity_Redemption_Date,SDB_Charges_Outstanding,Date_SDB_Charges_Became_Outstanding,SDB_Tenant_Communication_Received,Unclaimed_Item_Trigger_Date,Unclaimed_Item_Amount,Date_Last_Cust_Initiated_Activity,Bank_Contact_Attempted_Post_Dormancy_Trigger,Date_Last_Bank_Contact_Attempt,Customer_Responded_to_Bank_Contact,Date_Claim_Received,Claim_Successful,Amount_Paid_on_Claim,Scenario_Notes,Customer_Address_Known,Customer_Has_Active_Liability_Account,Customer_Has_Litigation_Regulatory_Reqs,Holder_Has_Activity_On_Any_Other_Account,Is_Asset_Only_Customer_Type,Expected_Account_Dormant,Expected_Requires_Article_3_Process,Expected_Transfer_to_CB_Due
ACC000865,CUST000700,saving,EUR,2023-01-15,661583.28,2024-03-01,2023-06-06,,,,,no,,,,0.0,2023-10-11,no,,no,2023-03-18,pending,0.0,Regular review,no,yes,yes,yes,no,no,no,no
ACC000866,CUST001040,call,INR,2021-11-05,809318.57,2022-06-18,2023-12-04,,,,,no,,,,0.0,2024-08-08,no,,yes,2022-03-16,pending,0.0,Regular review,yes,yes,yes,no,yes,no,yes,yes
ACC000867,CUST000861,bankers_cheque,SAR,2017-12-17,78982.29,2022-07-25,2020-06-18,,,,,no,,,2020-11-30,659.09,2024-01-27,no,,no,,no,0.0,Dormant check,yes,yes,no,yes,yes,no,yes,no
ACC000868,CUST000920,bank_draft,GBP,2020-10-16,81898.91,2023-03-05,2020-11-05,,,,,no,,,2021-07-14,346.98,2023-08-06,no,,no,,no,0.0,Dormant check,no,no,no,no,yes,yes,no,yes
ACC000869,CUST000204,bank_draft,INR,2020-11-07,89331.3,2021-02-08,2023-02-14,,,,,no,,,2023-05-15,935.29,2022-04-21,yes,2021-12-22,no,,no,0.0,Dormant check,no,no,no,yes,yes,no,no,yes
ACC000870,CUST000251,fixed_deposit,INR,2017-09-26,571725.79,2022-05-09,2021-05-27,2019-11-24,no,2023-12-08,,no,,,,0.0,2024-04-12,yes,2022-10-09,no,2018-05-23,no,0.0,Dormant check,yes,yes,no,yes,yes,no,no,yes
ACC000871,CUST001686,bank_draft,INR,2016-12-12,512546.95,2020-04-25,2022-04-29,,,,,no,,,2021-09-14,690.21,2022-06-28,yes,2019-11-03,no,,no,0.0,Regular review,no,no,no,no,yes,no,yes,yes
ACC000872,CUST000609,cashier_order,EUR,2021-02-14,799495.35,2021-12-09,2025-01-17,,,,,no,,,2024-10-31,106.46,2021-06-16,yes,2025-03-21,yes,,no,0.0,Regular review,yes,no,yes,yes,yes,no,no,yes
ACC000873,CUST000586,cashier_order,GBP,2017-11-25,417545.54,2017-12-27,2023-06-24,,,,,no,,,2022-03-25,576.46,2024-10-07,no,,no,,no,0.0,,yes,yes,no,no,no,yes,yes,no
ACC000874,CUST001564,investment,USD,2021-03-13,219711.05,2023-12-31,2022-05-17,,,,2024-11-30,no,,,,0.0,2021-08-23,yes,2021-07-26,no,2022-07-16,yes,0.0,Regular review,no,yes,no,no,yes,yes,yes,no
ACC000875,CUST000587,bankers_cheque,GBP,2016-09-22,264138.01,2019-02-08,2024-03-02,,,,,no,,,2017-07-15,251.41,2021-12-28,yes,2022-05-13,yes,2025-01-01,pending,0.0,Regular review,no,yes,no,no,no,no,yes,yes
ACC000876,CUST001083,bankers_cheque,GBP,2016-03-31,356358.4,2016-07-22,2023-06-01,,,,,no,,,2021-08-15,487.99,2022-04-19,no,,no,2020-02-08,no,0.0,Dormant check,yes,no,yes,no,no,yes,yes,yes
ACC000877,CUST001711,call,SAR,2020-09-18,101869.94,2021-05-07,2024-07-08,,,,,no,,,,0.0,2021-12-24,no,,yes,2020-10-08,pending,0.0,Dormant check,yes,no,no,no,yes,no,yes,yes
ACC000878,CUST001737,fixed_deposit,INR,2016-12-25,849161.38,2017-10-11,2021-07-22,2018-06-04,no,2020-03-20,,no,,,,0.0,2019-10-14,yes,2025-04-11,no,,no,0.0,Dormant check,no,yes,no,no,yes,no,yes,no
ACC000879,CUST000866,bank_draft,SAR,2021-09-21,691397.21,2022-01-08,2025-02-13,,,,,no,,,2023-11-25,312.0,2021-12-04,no,,no,,no,0.0,,yes,no,yes,no,no,yes,yes,yes
ACC000880,CUST000263,bank_draft,EUR,2021-01-26,236482.59,2025-01-05,2021-05-18,,,,,no,,,2022-12-13,281.46,2024-11-06,no,,no,,no,0.0,Regular review,no,no,yes,yes,yes,yes,yes,yes
ACC000881,CUST000461,current,SAR,2021-10-22,909560.62,2023-05-19,2022-11-02,,,,,no,,,,0.0,2024-12-03,no,,no,,no,0.0,,yes,yes,no,no,no,yes,no,yes
ACC000882,CUST000835,safe_deposit_box,INR,2015-12-15,81144.02,2019-07-12,2021-11-16,,,,,yes,2025-02-09,no,,0.0,2022-10-13,yes,2023-12-23,yes,,no,0.0,Regular review,yes,yes,yes,no,yes,no,no,no
ACC000883,CUST000622,bank_draft,INR,2018-10-18,833772.22,2020-04-29,2022-03-29,,,,,no,,,2022-05-17,293.02,2019-07-07,no,,no,,no,0.0,Dormant check,yes,no,yes,no,yes,no,yes,no
ACC000884,CUST000157,cashier_order,INR,2019-08-28,213363.86,2021-06-22,2024-02-09,,,,,no,,,2020-11-27,217.93,2022-02-12,yes,2021-03-17,yes,,no,0.0,Regular review,yes,yes,no,no,yes,no,yes,yes
ACC000885,CUST000146,fixed_deposit,EUR,2022-02-16,817470.2,2023-08-08,2024-01-25,2022-05-06,no,2024-12-20,,no,,,,0.0,2023-10-06,no,,no,2022-06-08,no,0.0,,yes,yes,no,yes,yes,no,yes,yes
ACC000886,CUST001268,current,EUR,2020-11-06,934798.62,2020-12-09,2025-04-11,,,,,no,,,,0.0,2022-02-02,yes,2021-04-22,no,,no,0.0,,yes,yes,no,yes,no,no,yes,no
ACC000887,CUST001768,fixed_deposit,GBP,2021-01-03,265522.81,2021-08-21,2022-09-30,2025-03-21,yes,2025-04-16,,no,,,,0.0,2021-11-23,yes,2023-01-23,yes,,no,0.0,Regular review,no,yes,no,no,yes,yes,yes,yes
ACC000888,CUST000866,saving,SAR,2017-01-16,363585.82,2017-07-17,2021-11-19,,,,,no,,,,0.0,2018-12-18,yes,2022-09-20,yes,,no,0.0,Regular review,yes,yes,no,no,no,yes,yes,no
ACC000889,CUST001234,investment,USD,2021-02-18,674047.41,2022-03-29,2025-03-01,,,,2023-12-13,no,,,,0.0,2025-02-24,yes,2023-06-14,no,,no,0.0,,no,yes,yes,no,no,yes,no,yes
ACC000890,CUST000224,saving,USD,2016-10-10,665132.75,2024-01-31,2020-07-06,,,,,no,,,,0.0,2017-02-24,no,,yes,2021-12-26,yes,0.0,,yes,yes,yes,yes,no,yes,yes,no
ACC000891,CUST001409,investment,EUR,2018-02-15,567937.26,2025-01-17,2022-03-18,,,,2023-07-14,no,,,,0.0,2018-02-19,yes,2022-01-17,no,2018-06-11,yes,0.0,Regular review,no,no,yes,no,no,yes,no,yes
ACC000892,CUST000792,saving,SAR,2024-04-20,168360.09,2025-04-18,2025-03-27,,,,,no,,,,0.0,2024-10-28,no,,yes,,no,0.0,Dormant check,yes,yes,no,yes,no,no,yes,no
ACC000893,CUST000207,investment,USD,2018-09-04,64248.91,2023-05-10,2024-06-05,,,,2024-06-16,no,,,,0.0,2023-05-31,yes,2025-01-27,no,2022-05-23,no,0.0,Dormant check,no,yes,yes,yes,no,yes,no,no
ACC000894,CUST000336,saving,INR,2020-05-12,845336.34,2023-05-27,2023-07-26,,,,,no,,,,0.0,2021-03-01,no,,no,2025-02-17,pending,0.0,Dormant check,no,no,yes,no,no,no,yes,yes
ACC000895,CUST000765,current,INR,2021-02-17,929095.16,2021-10-20,2025-02-03,,,,,no,,,,0.0,2022-03-01,no,,yes,,no,0.0,Dormant check,no,yes,yes,no,yes,no,yes,yes
ACC000896,CUST000013,bankers_cheque,AED,2015-06-07,229105.85,2018-11-10,2019-01-27,,,,,no,,,2021-10-17,590.46,2017-03-23,no,,no,2020-10-23,yes,210.82,,yes,no,yes,yes,no,yes,no,yes
ACC000897,CUST000394,cashier_order,SAR,2019-05-29,537883.61,2020-04-28,2020-11-23,,,,,no,,,2023-11-03,644.62,2020-01-26,no,,yes,,no,0.0,Regular review,yes,yes,no,no,yes,yes,yes,no
ACC000898,CUST001722,call,INR,2024-02-04,496824.18,2024-07-19,2024-03-14,,,,,no,,,,0.0,2024-12-03,yes,2024-10-13,no,,no,0.0,Regular review,no,no,yes,no,yes,yes,yes,yes
ACC000899,CUST001303,investment,EUR,2019-11-10,259478.02,2022-10-25,2022-03-27,,,,2025-02-17,no,,,,0.0,2024-03-06,no,,no,2021-02-11,yes,0.0,Dormant check,no,no,no,yes,yes,yes,no,yes
ACC000900,CUST001148,cashier_order,USD,2017-07-25,930691.25,2018-07-27,2024-04-19,,,,,no,,,2022-08-26,975.55,2021-04-12,yes,2024-03-04,yes,2022-02-18,pending,0.0,Regular review,no,no,no,no,yes,no,yes,no
ACC000901,CUST000127,bankers_cheque,SAR,2024-03-11,462464.48,2025-01-18,2024-06-02,,,,,no,,,2024-04-19,104.9,2024-11-05,yes,2024-07-02,yes,,no,0.0,,yes,no,no,yes,no,no,yes,yes
ACC000902,CUST001925,bankers_cheque,AED,2020-06-07,754361.83,2023-05-20,2020-06-26,,,,,no,,,2023-03-02,104.19,2023-10-07,no,,yes,2022-12-02,pending,0.0,,yes,yes,no,yes,no,yes,yes,yes
ACC000903,CUST001235,fixed_deposit,INR,2023-07-28,911466.92,2024-10-03,2024-05-26,2025-04-05,yes,2025-04-16,,no,,,,0.0,2024-11-17,yes,2024-01-17,no,2023-12-18,pending,0.0,,yes,no,no,no,yes,no,yes,yes
ACC000904,CUST001733,call,GBP,2020-07-20,591978.76,2022-04-15,2024-05-26,,,,,no,,,,0.0,2022-10-27,no,,no,,no,0.0,Regular review,yes,yes,no,no,yes,yes,yes,yes
ACC000905,CUST000455,call,INR,2020-03-07,575528.64,2021-05-10,2023-01-27,,,,,no,,,,0.0,2025-01-10,yes,2023-12-06,yes,2023-02-19,yes,0.0,Dormant check,no,yes,yes,no,no,yes,yes,yes
ACC000906,CUST001543,safe_deposit_box,GBP,2018-02-24,505465.9,2024-01-19,2021-02-17,,,,,yes,2021-07-17,no,,0.0,2025-03-13,yes,2023-02-05,no,2022-06-09,yes,0.0,Dormant check,no,yes,yes,no,yes,no,yes,no
ACC000907,CUST001494,investment,AED,2022-03-16,834865.13,2023-04-08,2025-03-05,,,,2024-04-27,no,,,,0.0,2024-04-30,yes,2024-08-31,yes,2024-08-17,no,0.0,,yes,no,yes,no,no,no,yes,no
ACC000908,CUST001185,investment,GBP,2020-04-04,403881.32,2022-10-17,2024-12-29,,,,2024-12-26,no,,,,0.0,2021-01-20,no,,yes,2022-01-24,no,0.0,Regular review,no,no,no,yes,yes,no,yes,no
ACC000909,CUST000378,safe_deposit_box,USD,2020-04-07,856792.38,2023-04-04,2021-11-29,,,,,yes,2023-02-17,no,,0.0,2022-07-07,no,,no,2021-09-03,pending,0.0,Dormant check,yes,yes,no,yes,yes,yes,no,yes
ACC000910,CUST000701,safe_deposit_box,SAR,2017-08-08,886253.26,2018-12-10,2021-07-01,,,,,yes,2019-12-24,no,,0.0,2023-04-10,no,,no,2022-12-20,yes,0.0,,no,no,no,no,yes,yes,no,yes
ACC000911,CUST000603,investment,SAR,2020-10-24,11870.74,2022-01-08,2025-04-11,,,,2025-01-09,no,,,,0.0,2021-10-17,no,,yes,,no,0.0,Regular review,yes,no,yes,no,yes,yes,no,yes
ACC000912,CUST000709,call,GBP,2019-02-08,33190.3,2019-10-25,2021-10-28,,,,,no,,,,0.0,2020-04-05,yes,2021-02-11,no,,no,0.0,Regular review,yes,yes,yes,no,no,yes,no,no
ACC000913,CUST000359,saving,INR,2017-05-25,130602.01,2021-11-14,2020-07-04,,,,,no,,,,0.0,2018-03-14,yes,2024-03-10,yes,2023-05-17,yes,0.0,Regular review,yes,yes,no,no,yes,yes,yes,no
ACC000914,CUST000619,saving,INR,2018-06-04,863912.72,2019-11-28,2019-10-13,,,,,no,,,,0.0,2021-11-17,no,,no,2025-01-26,no,0.0,Dormant check,yes,yes,yes,yes,yes,no,yes,yes
ACC000915,CUST000923,bankers_cheque,INR,2015-12-12,576578.51,2020-09-18,2022-07-01,,,,,no,,,2023-06-29,465.74,2019-07-30,no,,no,,no,0.0,Dormant check,no,no,yes,no,no,no,yes,no
ACC000916,CUST001038,saving,GBP,2020-08-10,2725.61,2022-07-01,2025-03-03,,,,,no,,,,0.0,2022-11-26,yes,2022-02-24,yes,,no,0.0,Dormant check,no,no,no,yes,yes,yes,no,no
ACC000917,CUST000503,call,AED,2019-10-29,444097.25,2020-04-24,2022-05-06,,,,,no,,,,0.0,2024-06-06,no,,yes,2021-04-13,no,0.0,Dormant check,no,yes,no,no,no,no,yes,no
ACC000918,CUST001794,safe_deposit_box,EUR,2024-05-06,368365.82,2025-04-20,2024-08-17,,,,,yes,2024-10-03,no,,0.0,2024-05-30,yes,2024-05-08,no,,no,0.0,,no,no,no,yes,yes,yes,no,yes
ACC000919,CUST001537,call,AED,2020-07-12,144449.81,2024-08-19,2022-09-09,,,,,no,,,,0.0,2022-04-12,yes,2021-06-28,yes,,no,0.0,Regular review,no,no,yes,no,yes,no,yes,yes
ACC000920,CUST000929,call,INR,2021-10-22,739292.23,2025-04-30,2022-04-22,,,,,no,,,,0.0,2021-11-09,no,,yes,,no,0.0,Dormant check,no,yes,no,yes,no,no,yes,no
ACC000921,CUST001368,fixed_deposit,INR,2015-09-27,761333.71,2025-04-20,2019-02-07,2022-10-31,no,2024-02-28,,no,,,,0.0,2024-03-07,yes,2018-11-16,no,,no,0.0,,yes,no,no,no,yes,no,no,yes
ACC000922,CUST001333,bank_draft,EUR,2024-03-13,16921.45,2024-06-17,2024-11-26,,,,,no,,,2024-03-18,810.6,2025-03-17,no,,yes,,no,0.0,Regular review,no,no,yes,no,no,no,yes,yes
ACC000923,CUST001983,call,INR,2022-02-28,964428.77,2022-07-11,2023-01-09,,,,,no,,,,0.0,2023-05-15,no,,yes,2022-03-10,pending,0.0,Regular review,yes,no,no,no,no,no,yes,no
ACC000924,CUST000522,current,SAR,2022-10-02,864569.46,2023-09-12,2023-02-08,,,,,no,,,,0.0,2024-02-19,no,,no,,no,0.0,,yes,yes,no,no,no,yes,no,no
ACC000925,CUST001814,saving,INR,2016-11-23,242181.11,2019-09-01,2019-01-31,,,,,no,,,,0.0,2021-04-13,yes,2024-04-10,no,,no,0.0,,yes,no,yes,yes,yes,no,no,yes
ACC000926,CUST000018,investment,INR,2016-12-28,769048.66,2025-01-13,2019-01-26,,,,2023-01-23,no,,,,0.0,2020-03-22,no,,no,2018-10-01,pending,0.0,Regular review,yes,yes,no,no,no,yes,yes,no
ACC000927,CUST001286,cashier_order,GBP,2015-12-30,933553.53,2016-11-16,2024-08-15,,,,,no,,,2017-05-12,231.27,2017-05-02,no,,no,2017-04-22,no,0.0,Regular review,yes,no,no,yes,no,yes,no,no
ACC000928,CUST000365,cashier_order,USD,2020-09-30,699333.35,2022-10-24,2021-09-18,,,,,no,,,2024-07-02,45.82,2021-05-05,no,,yes,,no,0.0,Dormant check,yes,no,yes,no,yes,yes,no,yes
ACC000929,CUST001263,saving,SAR,2018-08-01,1525.08,2023-06-10,2019-12-26,,,,,no,,,,0.0,2019-04-26,no,,no,,no,0.0,Regular review,no,no,no,no,yes,yes,no,no
ACC000930,CUST000948,saving,EUR,2021-04-07,569921.14,2023-08-09,2023-01-09,,,,,no,,,,0.0,2024-07-23,no,,yes,2022-06-27,yes,0.0,Regular review,no,yes,yes,no,no,yes,no,yes
ACC000931,CUST000652,call,GBP,2021-10-07,990484.82,2024-02-23,2023-07-28,,,,,no,,,,0.0,2024-02-13,yes,2025-04-02,no,2022-12-07,yes,0.0,Dormant check,no,yes,no,yes,yes,no,no,no
ACC000932,CUST000007,fixed_deposit,SAR,2019-06-06,188985.45,2022-07-08,2024-08-25,2021-07-27,yes,2023-12-23,,no,,,,0.0,2024-02-05,no,,yes,2024-10-29,pending,0.0,,no,no,yes,yes,yes,yes,yes,yes
ACC000933,CUST001485,investment,GBP,2024-05-08,44505.81,2025-03-05,2024-06-13,,,,2025-04-23,no,,,,0.0,2024-05-25,no,,no,,no,0.0,,no,no,yes,no,no,yes,no,yes
ACC000934,CUST000755,call,INR,2015-09-09,694803.85,2017-06-02,2023-01-20,,,,,no,,,,0.0,2022-06-16,no,,yes,2021-09-04,no,0.0,Dormant check,yes,yes,no,no,no,yes,no,yes
ACC000935,CUST001345,bank_draft,USD,2022-07-04,661759.45,2025-03-25,2024-04-27,,,,,no,,,2023-07-13,957.49,2025-03-07,yes,2025-02-01,yes,,no,0.0,,no,no,no,yes,no,no,no,no
ACC000936,CUST001171,current,SAR,2024-02-21,666723.47,2024-03-09,2024-03-21,,,,,no,,,,0.0,2024-04-30,no,,yes,,no,0.0,Dormant check,yes,yes,no,no,yes,no,yes,no
ACC000937,CUST000649,bankers_cheque,SAR,2017-06-20,890454.19,2022-02-23,2022-04-30,,,,,no,,,2022-05-23,603.55,2021-02-08,no,,no,2024-01-11,yes,571.56,Dormant check,yes,no,yes,no,yes,yes,yes,no
ACC000938,CUST000676,safe_deposit_box,GBP,2022-03-16,927997.82,2024-04-24,2025-03-03,,,,,yes,2022-08-23,no,,0.0,2023-02-23,yes,2025-05-12,yes,2022-05-15,pending,0.0,,no,yes,no,yes,no,no,yes,no
ACC000939,CUST000543,bank_draft,GBP,2020-03-26,775846.88,2024-05-18,2023-11-20,,,,,no,,,2023-10-04,861.88,2022-04-14,no,,no,,no,0.0,Dormant check,no,yes,yes,no,no,yes,no,yes
ACC000940,CUST000472,bank_draft,EUR,2016-10-29,436929.55,2021-08-26,2018-03-31,,,,,no,,,2017-03-21,605.19,2022-01-31,yes,2019-11-07,no,2019-01-11,no,0.0,Regular review,no,yes,no,yes,yes,yes,no,no
ACC000941,CUST000727,safe_deposit_box,INR,2018-08-20,273481.46,2021-08-26,2018-09-11,,,,,yes,2024-03-08,yes,,0.0,2025-04-12,no,,no,2025-03-10,no,0.0,Dormant check,no,yes,no,no,no,yes,no,yes
ACC000942,CUST000183,investment,AED,2018-05-14,709455.47,2022-05-01,2023-09-22,,,,2024-09-21,no,,,,0.0,2024-02-19,no,,no,,no,0.0,Regular review,yes,yes,no,no,yes,no,yes,no
ACC000943,CUST000671,saving,EUR,2021-03-07,862168.17,2024-06-06,2024-05-06,,,,,no,,,,0.0,2022-03-21,no,,no,,no,0.0,Regular review,no,no,no,no,yes,no,no,yes
ACC000944,CUST001773,current,GBP,2023-11-22,311110.17,2024-06-01,2024-07-24,,,,,no,,,,0.0,2024-02-10,no,,yes,,no,0.0,,yes,no,yes,no,yes,yes,no,no
ACC000945,CUST001629,fixed_deposit,GBP,2015-06-27,909617.1,2023-05-04,2024-12-14,2022-09-19,no,2024-07-15,,no,,,,0.0,2019-10-01,no,,no,2022-12-15,yes,0.0,,no,no,yes,yes,yes,no,yes,yes
ACC000946,CUST001283,safe_deposit_box,AED,2015-08-13,79404.77,2023-11-02,2020-06-14,,,,,yes,2022-01-09,no,,0.0,2018-10-26,no,,no,,no,0.0,Dormant check,no,no,no,yes,yes,yes,no,no
ACC000947,CUST001503,fixed_deposit,EUR,2017-10-22,381475.73,2022-07-18,2024-05-28,2022-05-23,yes,2023-10-13,,no,,,,0.0,2020-08-15,yes,2021-09-27,yes,,no,0.0,,no,yes,no,yes,yes,no,yes,no
ACC000948,CUST000152,saving,INR,2019-11-24,314296.47,2021-05-15,2021-12-22,,,,,no,,,,0.0,2024-10-20,yes,2021-08-27,no,2022-08-28,yes,0.0,Regular review,no,no,no,no,yes,no,no,no
ACC000949,CUST000972,bankers_cheque,SAR,2019-01-24,515986.53,2023-02-13,2020-01-01,,,,,no,,,2019-07-16,484.97,2021-07-27,yes,2024-08-04,yes,,no,0.0,,yes,yes,yes,yes,no,no,yes,no
ACC000950,CUST001492,saving,GBP,2021-03-03,760205.59,2023-03-18,2022-04-23,,,,,no,,,,0.0,2022-08-04,yes,2022-01-19,no,2022-10-05,yes,0.0,,yes,no,yes,no,yes,yes,yes,no
ACC000951,CUST000706,investment,AED,2024-01-17,572343.35,2024-06-05,2025-04-24,,,,2024-07-04,no,,,,0.0,2024-06-10,yes,2025-04-22,yes,2024-09-22,pending,0.0,Dormant check,yes,yes,no,no,yes,no,no,yes
ACC000952,CUST000141,current,AED,2022-05-01,242874.61,2023-05-30,2022-05-08,,,,,no,,,,0.0,2024-07-20,yes,2023-01-16,yes,2022-12-29,yes,0.0,Regular review,no,yes,yes,no,no,no,yes,yes
ACC000953,CUST001916,bankers_cheque,EUR,2023-04-07,608963.27,2024-09-10,2024-06-20,,,,,no,,,2023-09-05,188.51,2023-04-20,yes,2023-04-24,yes,,no,0.0,Dormant check,no,no,no,no,yes,no,yes,no
ACC000954,CUST000706,bankers_cheque,GBP,2021-10-19,690938.88,2022-04-29,2022-06-03,,,,,no,,,2023-03-17,266.86,2021-11-05,yes,2023-10-10,no,2022-03-13,no,0.0,,yes,no,no,no,yes,no,yes,no
ACC000955,CUST000020,saving,AED,2022-07-15,969928.8,2025-01-18,2024-01-10,,,,,no,,,,0.0,2022-09-05,no,,yes,,no,0.0,,yes,no,yes,yes,no,no,yes,no
ACC000956,CUST001000,cashier_order,AED,2019-12-14,907318.29,2024-07-05,2024-07-24,,,,,no,,,2022-08-09,467.75,2022-09-30,yes,2025-02-15,no,,no,0.0,Regular review,no,no,yes,yes,no,yes,yes,no
ACC000957,CUST001384,safe_deposit_box,SAR,2022-09-18,994606.4,2023-05-25,2023-01-21,,,,,yes,2024-03-05,no,,0.0,2023-02-26,no,,yes,2023-07-20,pending,0.0,Dormant check,yes,no,yes,yes,yes,yes,no,no
ACC000958,CUST000452,investment,USD,2019-09-04,601243.78,2019-11-05,2021-04-16,,,,2021-08-22,no,,,,0.0,2023-06-09,yes,2021-10-15,yes,,no,0.0,,yes,no,no,yes,yes,yes,yes,no
ACC000959,CUST001287,safe_deposit_box,USD,2020-01-04,583003.63,2024-05-27,2022-10-03,,,,,yes,2020-08-18,no,,0.0,2020-11-13,yes,2020-03-07,yes,,no,0.0,Regular review,yes,no,no,no,yes,yes,no,no
ACC000960,CUST001183,fixed_deposit,SAR,2022-05-31,516501.57,2025-04-08,2024-11-01,2024-01-21,yes,2024-02-12,,no,,,,0.0,2022-08-16,yes,2024-07-02,no,2023-05-20,pending,0.0,,yes,no,yes,yes,no,no,yes,yes
ACC000961,CUST000473,cashier_order,SAR,2020-12-28,712661.37,2022-10-21,2023-06-07,,,,,no,,,2022-08-22,140.88,2023-02-18,no,,yes,,no,0.0,Dormant check,no,yes,yes,yes,yes,yes,yes,no
ACC000962,CUST001118,bankers_cheque,AED,2017-07-14,468699.66,2019-11-30,2022-08-01,,,,,no,,,2022-01-02,835.79,2019-03-03,no,,no,2018-03-20,pending,0.0,Dormant check,yes,yes,yes,yes,yes,no,no,yes
ACC000963,CUST000286,saving,EUR,2016-08-07,222247.82,2023-10-04,2017-08-28,,,,,no,,,,0.0,2019-04-09,no,,no,2018-09-21,pending,0.0,Regular review,yes,no,yes,yes,no,no,yes,yes
ACC000964,CUST000232,call,USD,2016-02-03,996467.69,2016-07-22,2025-01-10,,,,,no,,,,0.0,2023-03-21,no,,yes,2019-01-05,no,0.0,Dormant check,no,no,no,yes,yes,yes,no,no
ACC000965,CUST000635,cashier_order,INR,2024-02-16,251351.44,2024-07-20,2024-10-02,,,,,no,,,2024-11-03,599.45,2025-03-30,yes,2024-03-10,no,2024-10-02,pending,0.0,Regular review,no,yes,yes,no,yes,no,no,yes
ACC000966,CUST001872,fixed_deposit,GBP,2022-02-06,225052.71,2022-02-20,2022-04-29,2025-01-18,no,2025-01-25,,no,,,,0.0,2024-01-01,yes,2023-06-22,no,2022-09-02,yes,0.0,,no,yes,no,yes,yes,no,yes,no
ACC000967,CUST000576,cashier_order,EUR,2022-05-20,537006.12,2024-08-25,2024-12-18,,,,,no,,,2022-08-15,357.89,2025-03-24,no,,no,,no,0.0,,no,yes,yes,yes,yes,yes,yes,yes
ACC000968,CUST001356,current,GBP,2020-02-26,303735.41,2020-03-21,2020-10-14,,,,,no,,,,0.0,2022-06-03,yes,2020-03-29,no,,no,0.0,,no,yes,no,no,no,no,no,yes
ACC000969,CUST001024,saving,USD,2020-06-27,753282.92,2021-02-11,2022-01-20,,,,,no,,,,0.0,2023-10-24,yes,2022-05-05,yes,,no,0.0,Dormant check,no,yes,yes,yes,yes,yes,no,no
ACC000970,CUST000088,current,SAR,2020-12-30,130669.24,2024-06-01,2021-05-24,,,,,no,,,,0.0,2021-08-23,no,,yes,2023-06-08,no,0.0,,no,yes,yes,yes,yes,no,yes,yes
ACC000971,CUST000817,saving,INR,2018-08-12,263130.1,2021-02-20,2025-01-29,,,,,no,,,,0.0,2019-04-11,yes,2020-10-12,no,,no,0.0,Dormant check,no,no,yes,yes,yes,yes,yes,no
ACC000972,CUST000740,bank_draft,GBP,2015-08-26,886194.39,2023-07-31,2023-07-02,,,,,no,,,2023-12-15,985.96,2022-06-04,no,,no,2016-05-12,pending,0.0,,no,yes,no,no,no,no,yes,yes
ACC000973,CUST001594,investment,GBP,2021-03-09,653557.15,2021-06-15,2021-05-08,,,,2022-01-31,no,,,,0.0,2023-10-25,yes,2021-10-24,yes,,no,0.0,Dormant check,yes,no,no,no,yes,yes,yes,no
ACC000974,CUST000846,bank_draft,EUR,2018-07-11,925015.83,2020-03-26,2020-08-21,,,,,no,,,2023-01-17,436.39,2024-02-24,no,,no,2024-06-30,yes,308.14,Regular review,no,no,no,yes,no,yes,no,yes
ACC000975,CUST001340,bank_draft,SAR,2021-09-28,19912.96,2024-06-24,2024-12-22,,,,,no,,,2025-01-21,676.83,2023-01-07,yes,2024-06-17,no,2024-05-20,pending,0.0,,yes,no,yes,no,yes,no,no,no
ACC000976,CUST001975,investment,SAR,2021-03-11,924753.41,2024-07-30,2025-02-10,,,,2022-09-23,no,,,,0.0,2022-04-21,no,,no,2021-07-17,yes,0.0,,yes,yes,yes,no,no,no,yes,yes
ACC000977,CUST000559,fixed_deposit,EUR,2021-06-10,37095.04,2021-07-13,2024-07-21,2024-05-26,no,2024-10-15,,no,,,,0.0,2022-01-26,no,,yes,,no,0.0,,no,no,no,no,yes,no,yes,no
ACC000978,CUST001934,call,AED,2020-06-06,780678.59,2021-03-29,2020-11-21,,,,,no,,,,0.0,2021-06-04,no,,no,2022-12-21,yes,0.0,,yes,no,no,no,yes,no,no,no
ACC000979,CUST000460,fixed_deposit,GBP,2016-11-27,306498.9,2022-12-12,2020-07-18,2021-08-22,yes,2021-11-11,,no,,,,0.0,2022-07-09,no,,no,,no,0.0,,yes,yes,yes,yes,no,no,yes,no
ACC000980,CUST001169,safe_deposit_box,GBP,2023-08-05,418285.11,2024-03-14,2025-03-01,,,,,yes,2025-05-07,no,,0.0,2023-09-02,no,,no,,no,0.0,Dormant check,yes,yes,no,no,no,no,no,no
ACC000981,CUST001840,safe_deposit_box,GBP,2023-10-23,760445.03,2024-08-05,2023-12-03,,,,,yes,2024-11-14,no,,0.0,2024-03-05,no,,no,2024-08-08,yes,0.0,Dormant check,no,no,yes,no,yes,yes,yes,no
ACC000982,CUST000976,safe_deposit_box,INR,2016-05-08,24715.63,2024-02-05,2019-01-18,,,,,yes,2019-12-07,yes,,0.0,2019-03-13,yes,2024-07-07,yes,2017-09-14,yes,0.0,Regular review,yes,yes,no,no,yes,no,no,yes
